author_list_number,id,publication_status,title_abstract_page,authors_abstract_page,category_abstract_page,listing_event,listing_event_datetime,current_version,abstract_url,pdf_url,pdf_filename,pdf_sha256,pdf_size_bytes,pages,encrypted,font_count,font_names,submission_history
82,2607.0035,PUBLICADO,"Exact Two-Dimensional SU(2) Yang-Mills in Lean: Weyl Integration, Heat-Kernel Convolution, Migdal Invariance, and the Exact Simple-Loop Area Law Author(s)",Lluis Eriksson,Mathematical Physics,submitted,2026-07-13 20:23:27,1,https://ai.vixra.org/abs/2607.0035,https://ai.vixra.org/pdf/2607.0035v1.pdf,2607.0035v1.pdf,99413dfa1431d12b6f572fced7b1a9237498a011d73f0c2de6311f614aa4887b,104316,9,no,22,AKHCZK+LMRoman10-Regular; BZIVMZ+LMMathItalic12-Regular; CAFSZL+LMRoman10-Regular; DDIEWW+LMMathSymbols10-Regular; DZGKAF+LMRoman8-Regular; FKPJSN+LMRoman7-Regular; FZDNHS+LMMathSymbols8-Regular; GJMHKB+LMMathItalic6-Regular; GQYLQL+LMRoman6-Regular; IHAIZV+LMRoman12-Bold; IXFAWU+LMRoman17-Regular; JAGKKY+LMMathItalic7-Regular; KPXLOM+LMMono10-Regular; LPOGEQ+LMMono9-Regular; NITCSQ+LMRoman10-Italic; NOMARO+LMMathExtension10-Regular; PVTTLK+MSBM10; TQTHRL+LMRoman12-Regular; UBBQTN+LMMonoLt10-Bold; UTACNV+LMMathItalic8-Regular; VDVGTR+LMMathItalic10-Regular; YEUUOC+LMRoman10-Bold,"[{""version"": ""v1"", ""datetime"": ""2026-07-13 20:23:27"", ""pdf_url"": ""https://ai.vixra.org/pdf/2607.0035v1.pdf""}]"
81,2607.0033,PUBLICADO,"One Amos Bound, Three Consumer Sites: Machine-Checked Bessel-Ratio Calculus for Lattice Gauge Expansions",Lluis Eriksson,Mathematical Physics,submitted,2026-07-12 13:19:13,1,https://ai.vixra.org/abs/2607.0033,https://ai.vixra.org/pdf/2607.0033v1.pdf,2607.0033v1.pdf,d13ccb296b9d4f9fc9fca1624487328eab40d5d32bdb213a220eb0cfc2adc972,138893,10,no,27,AIBCOH+MSBM10; AKHCZK+LMMono10-Regular-Identity-H; ALHFJP+CMMI9; BZIVMZ+LMRoman12-Regular-Identity-H; CAFSZL+LMRoman6-Regular-Identity-H; DDIEWW+LMRoman9-Regular-Identity-H; DZGKAF+CMR7; FBXEDP+CMMI6; FKPJSN+LMMono9-Regular-Identity-H; FZDNHS+CMMI7; GJMHKB+CMR10; GQYLQL+CMR8; IHAIZV+LMRoman17-Regular-Identity-H; IXFAWU+LMRoman8-Regular-Identity-H; JAGKKY+LMMono10-Italic-Identity-H; KPXLOM+LMRomanCaps10-Oblique-Identity-H; LPOGEQ+CMSY7; NITCSQ+CMEX10; NOMARO+LMRomanCaps10-Regular-Identity-H; PVTTLK+LMRoman10-Italic-Identity-H; TQTHRL+LMRoman10-Bold-Identity-H; UBBQTN+CMSY10; UTACNV+CMMI10; VDVGTR+LMRoman12-Bold-Identity-H; WXMALW+CMMI8; XKCNTN+CMSY8; YEUUOC+LMRoman10-Regular-Identity-H,"[{""version"": ""v1"", ""datetime"": ""2026-07-12 13:19:13"", ""pdf_url"": ""https://ai.vixra.org/pdf/2607.0033v1.pdf""}]"
80,2607.0032,PUBLICADO,A Machine-Checked Proof of the Amos Bound for Modified Bessel Function Ratios,Lluis Eriksson,Mathematical Physics,submitted,2026-07-12 13:23:29,1,https://ai.vixra.org/abs/2607.0032,https://ai.vixra.org/pdf/2607.0032v1.pdf,2607.0032v1.pdf,6337febe84ee7c6154c0d0801863241effbe84f7bec6c2b3e569f9d27382cb16,115661,7,no,29,AIBCOH+CMR12; AKHCZK+LMMono10-Regular-Identity-H; ALHFJP+CMR6; BKINPV+CMSY9; BZIVMZ+LMRoman12-Regular-Identity-H; CAFSZL+LMRoman6-Regular-Identity-H; DDIEWW+LMRoman9-Regular-Identity-H; DZGKAF+CMEX10; FBXEDP+CMMI9; FKPJSN+LMMono9-Regular-Identity-H; FZDNHS+CMR7; GJMHKB+CMSY10; GQYLQL+CMSY8; IHAIZV+LMRoman17-Regular-Identity-H; IXFAWU+LMRoman8-Regular-Identity-H; JAGKKY+LMMono10-Italic-Identity-H; KPXLOM+CMMI7; LPOGEQ+CMR8; NITCSQ+CMSY7; NOMARO+CMMI10; PVTTLK+LMRoman10-Italic-Identity-H; TQTHRL+LMRoman10-Bold-Identity-H; UBBQTN+CMMI8; UTACNV+CMR10; VDVGTR+LMRoman12-Bold-Identity-H; WXMALW+MSBM10; XKCNTN+CMMI12; YEUUOC+LMRoman10-Regular-Identity-H; ZXNXFB+CMR9,"[{""version"": ""v1"", ""datetime"": ""2026-07-12 13:23:29"", ""pdf_url"": ""https://ai.vixra.org/pdf/2607.0032v1.pdf""}]"
79,2607.0031,PUBLICADO,"Maintenance Is Not Restoration: Endpoint No-Go Theorems, Exact SSH Resource Horizons, and Quantum Rapid-Replacement Equality",Lluis Eriksson,Quantum Physics,submitted,2026-07-12 22:58:40,1,https://ai.vixra.org/abs/2607.0031,https://ai.vixra.org/pdf/2607.0031v1.pdf,2607.0031v1.pdf,a3eb2f8fcea49b5c6de4312aead239ccb60bba17e93ec314a44658fb77a456aa,228675,13,no,8,Courier; Helvetica; Helvetica-Bold; Helvetica-Oblique; Times-Bold; Times-BoldItalic; Times-Italic; Times-Roman,"[{""version"": ""v1"", ""datetime"": ""2026-07-12 22:58:40"", ""pdf_url"": ""https://ai.vixra.org/pdf/2607.0031v1.pdf""}]"
78,2607.0030,PUBLICADO,A Machine-Checked Proof of an Amos-Type Bound for Modified Bessel Ratios at Real Order,Lluis Eriksson,Mathematical Physics,submitted,2026-07-12 20:21:46,1,https://ai.vixra.org/abs/2607.0030,https://ai.vixra.org/pdf/2607.0030v1.pdf,2607.0030v1.pdf,fdd3c8e52d46dba22d9eebab7295059c8930cd1f9ffc903234faa2cd526753f9,122265,8,no,26,AIBCOH+CMR6; AKHCZK+LMRoman10-Italic-Identity-H; ALHFJP+CMR9; BZIVMZ+LMRoman12-Regular-Identity-H; CAFSZL+LMRoman12-Bold-Identity-H; DDIEWW+LMRoman6-Regular-Identity-H; DZGKAF+CMEX10; FKPJSN+LMRoman9-Regular-Identity-H; FZDNHS+CMR7; GJMHKB+CMSY10; GQYLQL+CMSY8; IHAIZV+LMRoman17-Regular-Identity-H; IXFAWU+LMRoman8-Regular-Identity-H; JAGKKY+LMMono10-Italic-Identity-H; KPXLOM+CMMI7; LPOGEQ+CMR8; NITCSQ+MSBM10; NOMARO+CMMI10; PVTTLK+LMMono9-Regular-Identity-H; TQTHRL+LMRoman10-Bold-Identity-H; UBBQTN+CMMI8; UTACNV+CMR10; VDVGTR+LMMono10-Regular-Identity-H; WXMALW+CMMI12; XKCNTN+CMR12; YEUUOC+LMRoman10-Regular-Identity-H,"[{""version"": ""v1"", ""datetime"": ""2026-07-12 20:21:46"", ""pdf_url"": ""https://ai.vixra.org/pdf/2607.0030v1.pdf""}]"
77,2607.0029,PUBLICADO,Exact Stabilization by Additive GKLS Control Is Impossible at a Leaky Boundary,Lluis Eriksson,Quantum Physics,submitted,2026-07-12 23:00:29,1,https://ai.vixra.org/abs/2607.0029,https://ai.vixra.org/pdf/2607.0029v1.pdf,2607.0029v1.pdf,4ba6c31bf1af2998962b552bec28adbdade0ba36a9fd3856413e3286bcc2a206,326702,15,no,12,AKHCZK+txmiaX; BZIVMZ+TeXGyreTermesX-Regular-Identity-H; CAFSZL+txsys; DDIEWW+txexs; FKPJSN+NewTXMI7; IHAIZV+TeXGyreTermesX-Bold-Identity-H; IXFAWU+TeXGyreTermesX-Italic-Identity-H; JAGKKY+NewTXMI5; PVTTLK+txsya; TQTHRL+TeXGyreTermesX-BoldItalic-Identity-H; VDVGTR+TeXGyreTermesX-Regular; YEUUOC+NewTXMI,"[{""version"": ""v1"", ""datetime"": ""2026-07-12 23:00:29"", ""pdf_url"": ""https://ai.vixra.org/pdf/2607.0029v1.pdf""}]"
76,2607.0028,PUBLICADO,Support Leakage Makes Rapid Quantum Maintenance Singular: Soft Spectral Filters and Exponent Transmutation in Dual-Rail SSH Codes,Lluis Eriksson,Quantum Physics,submitted,2026-07-12 23:01:56,1,https://ai.vixra.org/abs/2607.0028,https://ai.vixra.org/pdf/2607.0028v1.pdf,2607.0028v1.pdf,48f762cecad5655f63c76e9db00c17001a1d2077d7a9b261c0061d3603e167d2,294393,14,no,11,AKHCZK+TeXGyreTermesX-Regular; BZIVMZ+TeXGyreTermesX-Regular-Identity-H; CAFSZL+txsys; DDIEWW+NewTXMI7; FKPJSN+txsya; IHAIZV+TeXGyreTermesX-Bold-Identity-H; IXFAWU+TeXGyreTermesX-Italic-Identity-H; PVTTLK+NewTXMI5; TQTHRL+NewTXMI; VDVGTR+txexs; YEUUOC+txmiaX,"[{""version"": ""v1"", ""datetime"": ""2026-07-12 23:01:56"", ""pdf_url"": ""https://ai.vixra.org/pdf/2607.0028v1.pdf""}]"
75,2607.0025,PUBLICADO,Machine-Checked Rooted-Tree Majorants for Polymer Expansions with Holes,Lluis Eriksson,Mathematical Physics,submitted,2026-07-11 21:28:54,1,https://ai.vixra.org/abs/2607.0025,https://ai.vixra.org/pdf/2607.0025v1.pdf,2607.0025v1.pdf,c4d403868cbecb70309d714c005f20d441208287e80c3833fb1dd11294cc94ba,155324,10,no,31,AIBCOH+CMBX10; AKHCZK+LMRoman10-Italic-Identity-H; ALHFJP+CMBX8; BKINPV+CMEX8; BSJFPS+CMMI12; BZIVMZ+LMRoman12-Regular-Identity-H; CAFSZL+LMRoman6-Regular-Identity-H; DDIEWW+LMRoman9-Regular-Identity-H; DZGKAF+CMMI10; FBXEDP+CMMI6; FKPJSN+LMMono9-Regular-Identity-H; FZDNHS+CMMI7; GJMHKB+CMR10; GQYLQL+CMSY10; IHAIZV+LMRoman17-Regular-Identity-H; IXFAWU+LMRoman8-Regular-Identity-H; JAGKKY+LMMono10-Italic-Identity-H; KNCMHP+CMR12; KPXLOM+LMRomanCaps10-Oblique-Identity-H; LPOGEQ+CMR8; NITCSQ+CMR7; NOMARO+LMRomanCaps10-Regular-Identity-H; PVTTLK+LMMono10-Regular-Identity-H; TQTHRL+LMRoman10-Bold-Identity-H; UBBQTN+CMMI8; UTACNV+CMEX10; VDVGTR+LMRoman12-Bold-Identity-H; WXMALW+MSBM10; XKCNTN+CMSY8; YEUUOC+LMRoman10-Regular-Identity-H; ZXNXFB+CMR6,"[{""version"": ""v1"", ""datetime"": ""2026-07-11 21:28:54"", ""pdf_url"": ""https://ai.vixra.org/pdf/2607.0025v1.pdf""}]"
74,2607.0023,PUBLICADO,"Ratio Monotonicity for a Killed von Mises Bridge: Exact Bridge Structure, Certified Negative Results, a Single-Bessel Reduction, and a Two-Scale Closure Map for a Surface Expansion in Two-Dimensional Lattice Gauge Theory",Lluis Eriksson,Mathematical Physics,submitted,2026-07-09 23:37:55,1,https://ai.vixra.org/abs/2607.0023,https://ai.vixra.org/pdf/2607.0023v1.pdf,2607.0023v1.pdf,88d4cbd1bd2fce81370b79b56ec5b78c990513c7782263bbb06d3e05902bbf66,416719,13,no,25,BVIIMB+LMMono10-Regular; CAETXT+LMMathItalic12-Regular; CUQSEZ+LMRoman6-Regular; CVKMIS+LMMathItalic8-Regular; DGFIRL+LMRoman7-Regular; EJRPRG+LMRoman12-Regular; HKKEOD+LMRoman8-Regular; HRWMID+LMMathItalic10-Regular; KWVTUY+LMMathItalic6-Regular; LYZBTP+LMRoman17-Regular; MCVQNJ+LMMathSymbols7-Regular; MEUAJZ+MSBM10; MZTCCT+LMRoman10-Bold; OEUFPW+LMMathExtension10-Regular; PRBXED+LMMono10-Italic; QJSGBB+LMRoman12-Bold; SFMPRZ+LMMathItalic7-Regular; SVPGCE+LMRoman10-Italic; UFDGAY+MSAM10; VMFHDR+LMMathSymbols10-Regular; VTGKBH+LMMathSymbols8-Regular; ZPUKVE+LMRoman10-Regular,"[{""version"": ""v1"", ""datetime"": ""2026-07-09 23:37:55"", ""pdf_url"": ""https://ai.vixra.org/pdf/2607.0023v1.pdf""}]"
73,2607.0020,PUBLICADO,"Recurrence-Amos Proof of the Unit-Step Order-Monotonicity of (log I_nu)', with a Feynman-Hellmann Application to Two-Dimensional Lattice Gauge Theory",Lluis Eriksson,Mathematical Physics,submitted,2026-07-09 13:40:14,1,https://ai.vixra.org/abs/2607.0020,https://ai.vixra.org/pdf/2607.0020v1.pdf,2607.0020v1.pdf,98a312e39cb60ad102f19da4b831a0c0c09ad6e6a7febcc6ec2600580c09ebd3,338164,8,no,23,ACQOHD+LMMathSymbols7-Regular; CGGGEE+LMRoman17-Regular; EVQJOH+LMMathItalic10-Regular; EZWVFI+LMRoman12-Bold; GMTMST+LMRoman10-Bold; KNNOVU+LMRoman8-Regular; KQGTVW+LMRoman6-Regular; NFMPMB+LMMathSymbols10-Regular; NLVDTA+LMMathSymbols8-Regular; NQVBMO+LMMathSymbols6-Regular; PFBEDV+LMMathItalic7-Regular; QBHSXD+LMMono10-Regular; SVPXIN+MSBM10; TAPYRD+LMMathItalic8-Regular; TTAKTA+LMRoman12-Regular; UJOMVO+LMRoman10-Italic; USUIRI+LMMathItalic12-Regular; WCDSRP+LMMathItalic6-Regular; WHBUOT+LMRoman7-Regular; XJGFIW+LMMathExtension10-Regular; ZPXOQB+LMRoman10-Regular,"[{""version"": ""v1"", ""datetime"": ""2026-07-09 13:40:14"", ""pdf_url"": ""https://ai.vixra.org/pdf/2607.0020v1.pdf""}]"
72,2607.0018,PUBLICADO,Parity Barriers for Decoupling Inequalities: Why No Comparison Functional of Bounded Marginal Order Can Certify Uniform Decoupling,Lluis Eriksson,Mathematical Physics,submitted,2026-07-09 14:57:20,1,https://ai.vixra.org/abs/2607.0018,https://ai.vixra.org/pdf/2607.0018v1.pdf,2607.0018v1.pdf,dc3b243efcb6f161516b48a7f17bd0e79092b59d17476f3cf8f3f40a7bd9ba4b,284127,4,no,18,DMARAG+LMRoman7-Regular; ETSGCX+LMRoman17-Regular; HKZUYU+LMMathItalic7-Regular; IGPIOP+LMRoman12-Regular; IVRMDV+LMMathSymbols10-Regular; JJSTIX+LMRoman12-Bold; JWROBD+LMMathItalic8-Regular; OEVDXU+LMRoman10-Bold; PSYAOC+LMMathExtension10-Regular; RAZVEJ+MSBM10; RRAXNX+LMMono10-Regular; TEQQYO+LMRoman10-Italic; TUEXRG+LMMathSymbols8-Regular; TWUDGV+LMRoman10-Regular; XKAWGP+LMMathItalic6-Regular; YINQKX+LMMathItalic10-Regular; ZVJBCS+LMRoman8-Regular,"[{""version"": ""v1"", ""datetime"": ""2026-07-09 14:57:20"", ""pdf_url"": ""https://ai.vixra.org/pdf/2607.0018v1.pdf""}]"
71,2607.0017,PUBLICADO,"A Weighted Turan-Type Monotonicity Lemma for Modified Bessel Functions via the Calibrated Amos Bound, with an Application to the Ordering of a Surface Expansion in Two-Dimensional Lattice Gauge Theory",Lluis Eriksson,Mathematical Physics,submitted,2026-07-09 19:34:39,1,https://ai.vixra.org/abs/2607.0017,https://ai.vixra.org/pdf/2607.0017v1.pdf,2607.0017v1.pdf,b6307a215b321c380f1f76b117e6cb6c660239c176b0b25c45fe2fe5a3c59d50,305866,5,no,19,ABPSBN+LMRoman10-Italic; CNBZYS+LMRoman10-Bold; GNYZEZ+LMRoman12-Bold; GVUMHO+LMMathExtension10-Regular; HMWPSR+LMRoman17-Regular; KQPADA+LMMathItalic10-Regular; KWWSXS+LMMono10-Regular; MPGRBF+LMRoman8-Regular; NIOOTK+LMMathItalic7-Regular; OPALWE+LMMathItalic8-Regular; RJMBOB+LMRoman10-Regular; RSBFRV+LMRoman7-Regular; RWPYUE+LMMathSymbols7-Regular; SSDOLY+LMMathSymbols8-Regular; TTAKTA+LMRoman12-Regular; UBWFJX+LMMathSymbols10-Regular; UFDGAY+MSAM10; YDFYGF+LMMathItalic12-Regular,"[{""version"": ""v1"", ""datetime"": ""2026-07-09 19:34:39"", ""pdf_url"": ""https://ai.vixra.org/pdf/2607.0017v1.pdf""}]"
70,2607.0005,PUBLICADO,A Machine-Checked Volume-Uniform Wilson-Loop Area Law via a Formalized Cluster Expansion,Lluis Eriksson,Mathematical Physics,submitted,2026-07-02 21:47:02,1,https://ai.vixra.org/abs/2607.0005,https://ai.vixra.org/pdf/2607.0005v1.pdf,2607.0005v1.pdf,b1001b2f446e84e9d4c46975406aaca5f4befa0ab863850c6a00f494af44816e,286065,6,no,22,AIWAYO+CMR10; ANPHFJ+CMR7; CMIBGN+MSBM10; CQVJIJ+CMBX12; DCOUNS+CMTI10; DOYIZZ+CMITT10; ERQPFV+CMMI6; FDRZCB+CMR17; FDSOAU+CMMI10; FERNAX+CMSY8; FOAJIM+CMSY10; GBCRXR+CMR6; GWJQAP+MSAM10; KBOQQE+CMMI8; KGPIXC+CMR12; KJQDHA+CMTT10; PTEAUI+CMMI5; UVWFQH+CMEX10; VNYITN+CMMI7; VSFXAS+CMR8; VVJXTE+CMBX10; YQQIWR+CMSY7,"[{""version"": ""v1"", ""datetime"": ""2026-07-02 21:47:02"", ""pdf_url"": ""https://ai.vixra.org/pdf/2607.0005v1.pdf""}]"
69,2607.0001,PUBLICADO,A Machine-Verified Bijective Proof of the Rooted Child-Factorial Catalan Identity over Spanning Trees of the Complete Graph,Lluis Eriksson,Mathematical Physics,submitted,2026-07-02 19:14:41,1,https://ai.vixra.org/abs/2607.0001,https://ai.vixra.org/pdf/2607.0001v1.pdf,2607.0001v1.pdf,4fa970934eea954103fafd9f02250c9f04c79e487efaf8bd704aeff9efbdb99c,282891,8,no,22,CQECYJ+CMSY8; F141; GNHOUD+MSBM10; GUEBTE+CMTT10; HUJMFJ+CMR8; IMJDEK+CMR17; KGPIXC+CMR12; KITQKJ+CMMI8; LAQGGL+CMBX12; LJCTVQ+CMMI7; LQPUCB+CMBX10; OJYNWG+CMEX10; OWGGST+CMR6; RAFNRP+CMMI5; SNJWLC+CMR10; TNUHKX+CMR7; TNVWQR+CMMI6; TPDSAJ+CMTI10; UEAUSL+CMSY7; VHOTNI+CMSY10; WBHEWL+CMR5; WTCMGW+CMMI10,"[{""version"": ""v1"", ""datetime"": ""2026-07-02 19:14:41"", ""pdf_url"": ""https://ai.vixra.org/pdf/2607.0001v1.pdf""}]"
68,2602.0117,PUBLICADO,THE MASTER MAP - Audit Experiments Report: Mechanical Audit Experiments and Reproducibility Appendix for the 2602-Series Programme on 4D SU(N) Yang-Mills,Lluis Eriksson,Mathematical Physics,replaced,2026-07-07 04:01:30,3,https://ai.vixra.org/abs/2602.0117,https://ai.vixra.org/pdf/2602.0117v3.pdf,2602.0117v3.pdf,8c9dc4bc5bb8670a3414772b01608a5d9c62fb50d81e99da5f7e1d0dfe3008f6,315523,4,no,30,AZCYEV+CMTT9; BUZRUK+CMTT10; DUYBGA+CMBX10; DYBKGZ+CMR9; EHMNGK+CMR7; EXZFER+CMMI6; F54; F64; F68; F81; F84; GHLMXT+CMR6; GMCGLL+CMSY6; HOLQQK+CMTI9; LWCGGT+CMR17; MHLXLM+CMR8; MQHKBG+CMMI9; MQPELY+CMR10; OBNNYI+CMBX12; PEYULJ+CMTI10; PUNDNY+CMMI12; QFWFWP+CMR12; QHCNJI+CMSY9; QTBNMB+CMBX9; SLFFSW+CMMI8; THGOAZ+CMR5; TVCZJB+CMMI10; VPLWUJ+CMSY8; YZPTWU+CMSY10; ZQLTBN+CMSY7,"[{""version"": ""v1"", ""datetime"": ""2026-02-26 19:59:49"", ""pdf_url"": ""https://ai.vixra.org/pdf/2602.0117v1.pdf""}, {""version"": ""v2"", ""datetime"": ""2026-02-27 02:16:52"", ""pdf_url"": ""https://ai.vixra.org/pdf/2602.0117v2.pdf""}, {""version"": ""v3"", ""datetime"": ""2026-07-07 04:01:30"", ""pdf_url"": ""https://ai.vixra.org/pdf/2602.0117v3.pdf""}]"
67,2602.0096,PUBLICADO,THE MASTER MAP: An Audit-First Navigation Guide to the Conditional Construction of 4D SU(N) Yang-Mills with Mass Gap - the Audited-Ledger,Lluis Eriksson,Mathematical Physics,replaced,2026-07-07 03:45:06,2,https://ai.vixra.org/abs/2602.0096,https://ai.vixra.org/pdf/2602.0096v2.pdf,2602.0096v2.pdf,8b9fc960236d9bdba9929e8cba82846d8670dd63fb4643506a2fb2b647087733,351643,5,no,34,BSRDUV+CMTT9; CRHGBH+CMBX12; DRSFHC+CMSY5; ERQPFV+CMMI6; F55; F65; F67; F68; F82; F83; FDPHNF+CMSY8; GMCGLL+CMSY6; HJMLHD+CMR9; IPLRIJ+CMMI10; IVDWWD+CMTI12; JREFGA+CMR12; KJQMKN+CMSY9; MXLIJB+CMSY10; OUFKMD+CMMI8; PUNDNY+CMMI12; QJNDRH+CMMI7; RNGZZR+CMR7; SAUQMG+CMMI9; TIRBHU+CMR8; UBXNRD+CMR17; UUPVDL+CMR6; VJAJBY+CMTT10; XHJZGK+CMBX10; XSBJNE+MSBM10; YGPQMM+CMBX9; YHTPKO+CMR10; YQJSDJ+CMEX10; ZQLTBN+CMSY7; ZZIJSA+CMTI10,"[{""version"": ""v1"", ""datetime"": ""2026-02-20 06:04:55"", ""pdf_url"": ""https://ai.vixra.org/pdf/2602.0096v1.pdf""}, {""version"": ""v2"", ""datetime"": ""2026-07-07 03:45:06"", ""pdf_url"": ""https://ai.vixra.org/pdf/2602.0096v2.pdf""}]"
66,2602.0092,PUBLICADO,Rotational Symmetry Restoration and the Wightman Axioms for Four-Dimensional SU(N) Yang-Mills Theory,Lluis Eriksson,Mathematical Physics,replaced,2026-07-07 03:30:44,2,https://ai.vixra.org/abs/2602.0092,https://ai.vixra.org/pdf/2602.0092v2.pdf,2602.0092v2.pdf,9564aec01a4836c98cac7c3779c801dc9dc654e52cb467b1f07d8469f64d4131,314961,4,no,30,ADOMNR+CMSY10; BSRDUV+CMTT9; CIKEJY+CMSY8; DNBFOQ+CMR7; DTJIOW+CMMI10; DUEHAB+CMMI9; EIOXXN+CMBX12; ESTTAX+CMMI7; F61; F71; F73; F81; F85; GUOWTK+CMSY6; HJWJRP+CMBX9; JCUICH+CMTI10; JOHXGF+CMR10; KCHRBR+CMMI6; KYWASH+CMR17; LSWWSZ+CMR8; PQVSXS+CMTI9; PUNDNY+CMMI12; PXBGHL+CMSY7; RYEOQG+CMSY9; UQMCMZ+CMTT10; UWDSSS+CMR9; WBZUZN+CMMI8; WZULFI+CMR12; XTJZVU+CMR6; YRMUNE+CMBX10,"[{""version"": ""v1"", ""datetime"": ""2026-02-19 12:13:41"", ""pdf_url"": ""https://ai.vixra.org/pdf/2602.0092v1.pdf""}, {""version"": ""v2"", ""datetime"": ""2026-07-07 03:30:44"", ""pdf_url"": ""https://ai.vixra.org/pdf/2602.0092v2.pdf""}]"
65,2602.0091,PUBLICADO,A Source-Mapped Terminal KP Bound and a Conditional Clay Checklist for the 4D SU(N) Yang-Mills Programme,Lluis Eriksson,Mathematical Physics,replaced,2026-07-07 03:16:58,2,https://ai.vixra.org/abs/2602.0091,https://ai.vixra.org/pdf/2602.0091v2.pdf,2602.0091v2.pdf,ac6833cff2d630d4e9769c610532edef26df6270f956621d5ea743570a946fa5,345614,4,no,29,AYPAZQ+CMSY10; BXTLPV+CMMI8; CUJLCR+CMBX12; CUZZUJ+CMMI9; F61; F71; GMCGLL+CMSY6; GNIUYS+CMBX10; IINIOZ+CMTT9; IXNPPI+CMEX10; KKJSHU+CMMI7; LZMBQC+CMR17; NUOUBI+CMTI9; PJIMIW+CMSY8; PPSZMZ+CMR7; PUNDNY+CMMI12; QCVHIM+CMR5; QLRQBE+CMMI10; QSUEQH+CMSY7; TUAIQV+CMSY9; UGPDPN+CMR8; VLKSAW+CMTT10; WETLPN+CMMI6; WGYSOZ+CMR6; WZULFI+CMR12; XWQZMY+CMR10; YBEUOE+CMBX9; YKFLFI+CMTI10; ZPJXYZ+CMR9,"[{""version"": ""v1"", ""datetime"": ""2026-02-19 12:16:47"", ""pdf_url"": ""https://ai.vixra.org/pdf/2602.0091v1.pdf""}, {""version"": ""v2"", ""datetime"": ""2026-07-07 03:16:58"", ""pdf_url"": ""https://ai.vixra.org/pdf/2602.0091v2.pdf""}]"
64,2602.0089,PUBLICADO,Spectral Gap and Thermodynamic Limit for SU(N) Lattice Yang-Mills Theory via Log-Sobolev Inequalities and Complete Analyticity,Lluis Eriksson,Mathematical Physics,replaced,2026-07-07 02:48:05,2,https://ai.vixra.org/abs/2602.0089,https://ai.vixra.org/pdf/2602.0089v2.pdf,2602.0089v2.pdf,643a510a9377907bce72f7bf29cc4ea765ec1ef3d2b68596d1c9be87833759e7,361983,5,no,31,AMPCDW+CMR7; BCMQDX+CMMI9; BDILBE+CMTI10; CSZZDV+CMBX12; DHCKEN+CMBX10; DSBTAZ+CMR17; DYARTA+CMMI7; EWHBNL+CMEX10; F61; F71; F83; GXLZXG+CMSY10; HVDPAK+CMMI10; IIVQHV+CMR5; ILCHUP+CMR8; ITVQIB+CMSY6; IZIZGU+CMSY7; JNZLNB+CMMI6; KWQNSD+CMSY8; LJHWKV+CMR10; LJJVKU+CMBX9; MONKAA+CMMI5; PGFDRZ+CMTT10; PUNDNY+CMMI12; QTYPNU+CMTT9; RFLWPQ+CMSY9; SKMEQL+CMMI8; SWMYHD+CMR6; WZULFI+CMR12; XPRYTU+CMTI9; YGGGSM+CMR9,"[{""version"": ""v1"", ""datetime"": ""2026-02-18 09:21:04"", ""pdf_url"": ""https://ai.vixra.org/pdf/2602.0089v1.pdf""}, {""version"": ""v2"", ""datetime"": ""2026-07-07 02:48:05"", ""pdf_url"": ""https://ai.vixra.org/pdf/2602.0089v2.pdf""}]"
63,2602.0088,PUBLICADO,Exponential Clustering and Mass Gap for Four-Dimensional SU(N) Lattice Yang-Mills Theory via Balaban's Renormalization Group and Multiscale Correlator Decoupling,Lluis Eriksson,Mathematical Physics,replaced,2026-07-07 02:13:55,3,https://ai.vixra.org/abs/2602.0088,https://ai.vixra.org/pdf/2602.0088v3.pdf,2602.0088v3.pdf,e4f976817401b36e4ebffb80d0a13c6534cf425fcd723fd6da184ac1411f8914,385625,7,no,32,AMWPOP+CMBX9; ANDKZA+CMSY7; ANZBHN+CMBX10; BFBTMN+CMMI7; BYZKAR+CMMI9; DRSFHC+CMSY5; EPSRBL+CMR10; F61; F71; F84; GICWLX+CMR9; GWZRTV+CMR7; HUSJZA+CMEX10; IPAZCP+CMSY8; LWKHEK+CMR8; LWPODW+CMTT9; LXVAGS+CMTT10; MBADKU+MSBM10; OQWRRC+CMMI10; ORBQXY+CMR12; PUNDNY+CMMI12; QCVHIM+CMR5; RMSNVF+CMTI10; RNFLFJ+CMR6; RYNAOH+CMBX12; SIMRRI+CMMI6; SJELRS+CMSY10; WCAICT+CMR17; XLSDJC+CMSY9; ZETNJY+CMMI5; ZHJZJA+CMSY6; ZOOFZS+CMMI8,"[{""version"": ""v1"", ""datetime"": ""2026-02-18 17:31:06"", ""pdf_url"": ""https://ai.vixra.org/pdf/2602.0088v1.pdf""}, {""version"": ""v2"", ""datetime"": ""2026-02-19 12:11:33"", ""pdf_url"": ""https://ai.vixra.org/pdf/2602.0088v2.pdf""}, {""version"": ""v3"", ""datetime"": ""2026-07-07 02:13:55"", ""pdf_url"": ""https://ai.vixra.org/pdf/2602.0088v3.pdf""}]"
